
BAÞ,ÝÞARET,ORTA,YÜZÜK,SERÇE,X,Y
1320,000,462,000,1127,000,1323,000,1175,000,2863,000,3033,000
1358,000,501,000,1104,000,1333,000,1188,000,2849,000,3030,000
1529,000,596,000,1244,000,1466,000,1220,000,2784,000,3037,000
2028,000,1209,000,1557,000,2244,000,1432,000,2869,000,3058,000
2799,000,2531,000,2345,000,4095,000,2593,000,2858,000,3050,000
2728,000,2422,000,2443,000,4095,000,2532,000,2867,000,3089,000
2483,000,1050,000,1702,000,2331,000,2217,000,2860,000,3034,000
1846,000,473,000,1183,000,1355,000,1358,000,3651,000,3033,000
1200,000,384,000,1167,000,1202,000,1032,000,2849,000,3070,000
1062,000,389,000,1164,000,774,000,1049,000,2871,000,3049,000
1044,000,389,000,1158,000,1207,000,1090,000,2858,000,3035,000
1027,000,414,000,1186,000,1248,000,1067,000,2786,000,3060,000
1031,000,474,000,1203,000,1282,000,1063,000,3051,000,2960,000
988,000,442,000,1210,000,1292,000,1049,000,2870,000,3440,000
1175,000,518,000,1267,000,1351,000,1084,000,2865,000,3015,000
1605,000,964,000,1488,000,2009,000,1262,000,2862,000,3017,000
2699,000,2272,000,2330,000,3769,000,2362,000,3151,000,3031,000
1878,000,2617,000,2513,000,4095,000,2761,000,2859,000,3039,000
4095,000,2590,000,2519,000,4095,000,2822,000,2867,000,3039,000
2702,000,2545,000,2528,000,4095,000,2839,000,2847,000,3031,000
2718,000,2430,000,2411,000,4095,000,2903,000,2859,000,3031,000
2619,000,2412,000,2414,000,3973,000,2596,000,2853,000,3035,000
2614,000,2336,000,2480,000,3769,000,2872,000,2871,000,3039,000
2548,000,2332,000,2456,000,3199,000,2871,000,2862,000,3037,000
2530,000,2325,000,2457,000,3443,000,2852,000,2870,000,3035,000
2518,000,2308,000,2439,000,3606,000,2971,000,2865,000,2995,000
2118,000,2288,000,2441,000,3708,000,2888,000,2896,000,3003,000
2533,000,2277,000,2433,000,3606,000,2907,000,2858,000,3031,000
2530,000,2268,000,2427,000,3769,000,2884,000,2863,000,3033,000
2462,000,2223,000,2416,000,3321,000,2900,000,2864,000,3035,000
2503,000,2219,000,2411,000,3525,000,2912,000,2849,000,3039,000
2536,000,2202,000,2403,000,3525,000,2912,000,2833,000,3033,000
2313,000,2197,000,2410,000,3525,000,2903,000,2862,000,3047,000
2275,000,1989,000,2341,000,3443,000,2910,000,2879,000,3043,000
2273,000,2189,000,2390,000,3443,000,3002,000,2875,000,3041,000
1924,000,2189,000,2720,000,3443,000,2904,000,2835,000,3048,000
682,000,2167,000,2297,000,3423,000,2648,000,2881,000,3040,000
311,000,2130,000,2391,000,3443,000,2920,000,2889,000,2835,000
180,000,2116,000,2358,000,3219,000,2878,000,2867,000,3023,000
620,000,2162,000,2172,000,3280,000,2944,000,2771,000,3038,000
432,000,2162,000,2305,000,3229,000,2935,000,2864,000,3035,000
722,000,2194,000,2312,000,3199,000,2938,000,2870,000,3026,000
750,000,2216,000,2269,000,3137,000,2942,000,2822,000,3046,000
739,000,2181,000,834,000,2058,000,2942,000,2826,000,3043,000
782,000,2205,000,2281,000,3071,000,2944,000,2864,000,3041,000
